PABST_1,PABST_2,PABST_3,PABST_4,PABST_5,PABST_6,PABST_7,PABST_8,PABST_9,PABST_10,PABST_11,PABST_12,PABST_13,PABST_14,PABST_15,PABST_16,PABST_17,PABST_18,PABST_19,PABST_20,PABST_21,PABST_22,PABST_23,PABST_24,PABST_25,PABST_26,PABST_27,PABST_28,PABST_29,PABST_30,PABST_31,PABST_32,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,ZS,SSOCANZ1,SSOCANZ2,SSOCANZ3,SSOCANZ4,SSOCANZ5,SSOCANZ6,ISBACANZ1,ISBACANZ2,ISBACANZ3,ISBACANZ4,ISBACANZ5,ISBACANZ6,BLD_HEIGHT,TEB_T1,TEB_T2,TEB_T3,TEB_T4,TEB_T5,TEB_T6,TEB_P1,TEB_P2,TEB_P3,TEB_P4,TEB_P5,TEB_P6,ISBA_T1,ISBA_T2,ISBA_T3,ISBA_T4,ISBA_T5,ISBA_T6,ISBA_P1,ISBA_P2,ISBA_P3,ISBA_P4,ISBA_P5,ISBA_P6,longitude,latitude
100875.89335,100194.11937,99448.02704,98560.63576,97510.47083,96269.00200,94800.19142,93063.61649,91014.24693,88602.16816,85772.75301,82469.34685,78632.75272,74202.61712,69127.81887,63665.51847,58343.26682,53399.34118,48809.83978,44546.70433,40584.14817,36900.16904,33478.44428,30305.31088,27367.56447,24650.74050,22143.77222,19842.75050,17750.36548,15869.62676,14188.92185,12686.24445,299.00927,299.00927,299.16892,300.89763,303.67898,305.32497,306.29567,306.85190,307.13289,307.32237,307.65968,308.37335,309.24127,309.67175,310.13810,312.06612,315.41241,319.22407,322.32467,325.10473,327.07963,328.84085,330.44158,332.20275,333.80671,335.15260,336.99514,340.70638,347.94171,359.43290,371.29759,371.29759,105.26672,0.50000,2.00000,4.00000,6.50000,10.00000,29.76386,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.89667,298.98373,298.70866,298.59217,298.48160,298.28032,298.06146,100713.93540,100696.63577,100673.56958,100639.56618,100502.67276,100273.82655,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.24037,48.80795
100845.56111,100164.01594,99418.34617,98531.51890,97482.15206,96241.56117,94773.30743,93037.21460,90988.51465,88577.47944,85749.14611,82446.83291,78611.59922,74183.04914,69110.23161,63649.90208,58329.56937,53387.75758,48799.98366,44538.22418,40576.96830,36894.10438,33473.43391,30301.29241,27364.38692,24648.24323,22141.86697,19841.34802,17749.44270,15869.12062,14188.74045,12686.33697,298.98090,298.98090,299.28954,301.03154,303.96038,305.44698,306.31872,306.85393,307.14326,307.34192,307.63685,308.34668,309.23104,309.64797,310.09100,311.94601,315.40745,319.27842,322.32721,325.12831,327.06858,328.84298,330.44317,332.21992,333.80506,335.15242,336.99315,340.71132,347.96480,359.42788,371.29992,371.29992,107.90536,0.50000,2.00000,4.00000,6.50000,10.00000,29.76640,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.22778,298.63703,298.49467,298.42941,298.36957,298.20514,297.99844,100676.10902,100658.81072,100635.74634,100605.60246,100472.56679,100243.71882,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.24889,48.80794
100830.88968,100149.22282,99403.41554,98516.59555,97467.72719,96227.94541,94760.40701,93024.85411,90976.60235,88566.07635,85738.17317,82436.25814,78601.59212,74173.73849,69101.69972,63642.22259,58323.00709,53382.38597,48795.30823,44534.21378,40573.62439,36891.26160,33471.11123,30299.45640,27362.95153,24647.13098,22141.02238,19840.66862,17748.95355,15868.85656,14188.63490,12686.36234,298.85568,298.85568,299.14409,300.91681,304.01488,305.48486,306.33116,306.85017,307.14537,307.34672,307.61999,308.33082,309.23146,309.63429,310.06280,311.95145,315.46152,319.29818,322.29295,325.15086,327.06652,328.83352,330.43976,332.22371,333.80950,335.14951,336.97320,340.66036,347.96766,359.42891,371.30098,371.30098,109.15179,0.50000,2.00000,4.00000,6.50000,10.00000,29.77159,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,6.76833,298.70330,298.52760,298.43620,298.35505,298.27690,297.98017,100644.36591,100627.06903,100604.00651,100575.17837,100534.81897,100228.78028,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.25742,48.80794
100933.20731,100250.43455,99503.30835,98614.60454,97563.60473,96321.92935,94852.49618,93114.62401,91063.58046,88649.79962,85818.04686,82511.67454,78672.04867,74238.59420,69160.04361,63693.55961,58367.96584,53421.41178,48828.75949,44562.93644,40598.00871,36911.76360,33488.21568,30313.52956,27374.26890,24655.96135,22147.66088,19845.32162,17751.92377,15870.44165,14189.08187,12685.90369,298.76252,298.76252,298.94038,300.60362,303.85769,305.51167,306.33737,306.84774,307.13580,307.33711,307.59316,308.31689,309.22876,309.62977,310.04733,311.96900,315.50348,319.23265,322.27249,325.14800,327.05135,328.83994,330.44488,332.22708,333.78628,335.14197,336.96210,340.64074,347.95988,359.41167,371.30211,371.30211,100.30893,0.50000,2.00000,4.00000,6.50000,10.00000,29.78933,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.14667,298.72549,298.55493,298.46715,298.38844,298.20256,297.98802,100762.68738,100745.37306,100722.28731,100692.58364,100559.80464,100330.56823,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.26595,48.80794
101041.26977,100357.46091,99609.17203,98718.87611,97665.93027,96422.20764,94950.55468,93210.05930,91155.83998,88738.38958,85902.61270,82591.63644,78746.74878,74307.38494,69222.00440,63748.22299,58415.75037,53462.70710,48864.30177,44593.45960,40623.83297,36933.46125,33506.30063,30328.41383,27386.24814,24665.31617,22154.67825,19850.23742,17755.07648,15872.13115,14189.55367,12685.41674,298.72305,298.72305,298.86905,300.42936,303.74683,305.47801,306.30731,306.81843,307.11858,307.31940,307.59557,308.29963,309.21843,309.62653,310.03928,311.96698,315.48307,319.16896,322.29490,325.10421,327.03512,328.83093,330.44054,332.21818,333.77043,335.12649,336.94090,340.61314,347.96166,359.38376,371.30235,371.30235,90.94610,0.50000,2.00000,4.00000,6.50000,10.00000,29.80893,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,6.59500,298.79141,298.60060,298.49666,298.40279,298.31938,298.02089,100853.32225,100835.99102,100812.88270,100783.99731,100743.55775,100438.48256,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.27447,48.80793
101077.04086,100392.82140,99644.07247,98753.21086,97699.65062,96455.35018,94983.06424,93241.73639,91186.44839,88767.65822,85930.50036,82617.96554,78771.26114,74329.94254,69242.30287,63766.18856,58431.41784,53476.30931,48876.12102,44603.63109,40632.39042,36940.52843,33512.23495,30333.39473,27390.29866,24668.47114,22157.01396,19851.83127,17756.08356,15872.66432,14189.68170,12685.23225,298.67028,298.67028,298.79414,300.38366,303.72384,305.50074,306.30657,306.81352,307.11385,307.30414,307.60882,308.27717,309.19937,309.62240,310.03609,311.95725,315.44674,319.18630,322.29460,325.09222,326.98806,328.81386,330.45407,332.23113,333.76564,335.12176,336.92924,340.59896,347.96356,359.37334,371.30182,371.30182,87.87403,0.50000,2.00000,4.00000,6.50000,10.00000,29.81735,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,9.61222,299.07142,298.75141,298.61160,298.46904,298.25287,298.03487,100924.02547,100906.68848,100883.57250,100845.36051,100703.83029,100474.07787,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.28300,48.80793
101062.36964,100378.24097,99629.63876,98739.22091,97686.25684,96442.43223,94970.59219,93229.66859,91174.71821,88756.22355,85919.47851,82607.46880,78761.33437,74320.75507,69233.96321,63758.82038,58425.05102,53470.96842,48871.57157,44599.76259,40629.11536,36937.63866,33509.86826,30331.57179,27388.89198,24667.37739,22156.14954,19851.14496,17755.60905,15872.40397,14189.57417,12685.25515,298.64385,298.64385,298.80542,300.54106,303.78904,305.53061,306.32772,306.81903,307.11479,307.29876,307.61017,308.25709,309.16538,309.61583,310.02973,311.95535,315.45234,319.21422,322.27789,325.12884,326.97046,328.80444,330.47185,332.24692,333.77134,335.11826,336.91582,340.59228,347.97246,359.37507,371.29875,371.29875,89.11396,0.50000,2.00000,4.00000,6.50000,10.00000,29.81705,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,7.82333,298.98600,298.68934,298.55272,298.44305,298.32495,297.99206,100889.23860,100871.90136,100848.78504,100819.88964,100779.43608,100459.96408,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.29153,48.80792
101105.13134,100420.53441,99671.35530,98780.30935,97726.63346,96482.07118,95009.52378,93267.64867,91211.44652,88791.37782,85952.97184,82639.09280,78790.77159,74347.84482,69258.37065,63780.27388,58443.79127,53487.34647,48885.67326,44611.84185,40639.40134,36946.23366,33517.01817,30337.49776,27393.70432,24671.17273,22158.99317,19853.07615,17756.79362,15873.03636,14189.74011,12685.04436,298.59278,298.59278,298.68918,300.50007,303.69042,305.53484,306.32677,306.80568,307.10722,307.28419,307.61557,308.22481,309.11674,309.60478,310.02317,311.94841,315.46420,319.20625,322.26475,325.13224,326.96067,328.80190,330.47739,332.24644,333.76858,335.11518,336.89668,340.54897,347.96895,359.37502,371.29581,371.29581,85.41964,0.50000,2.00000,4.00000,6.50000,10.00000,29.82447,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,9.98444,299.35318,298.88913,298.70827,298.51693,298.26288,298.03334,100957.43117,100940.08864,100916.96527,100876.58929,100732.83460,100502.95381,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.30005,48.80791
101161.72298,100476.47994,99726.65472,98835.20750,97780.90473,96535.24560,95061.52528,93318.29042,91260.48841,88838.43599,85997.79931,82681.38747,78830.19274,74384.15982,69291.08730,63809.02796,58468.89124,53509.22555,48904.50663,44627.95196,40653.12047,36957.76349,33526.56382,30345.37540,27400.10247,24676.21632,22162.76651,19855.68835,17758.42395,15873.89447,14189.97441,12684.77338,298.52210,298.52210,298.67349,300.70405,303.66422,305.53664,306.32312,306.79901,307.10320,307.26662,307.61099,308.19260,309.07567,309.57776,310.00725,311.93081,315.47702,319.19391,322.24643,325.12369,326.96162,328.78139,330.47924,332.25191,333.77435,335.11005,336.88396,340.53360,347.95617,359.37321,371.29298,371.29298,80.47403,0.50000,2.00000,4.00000,6.50000,10.00000,29.83572,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,11.26333,298.77417,298.49735,298.39459,298.29940,298.15670,297.98860,101029.44807,101012.09287,100988.95261,100941.14870,100789.84722,100559.71184,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.30858,48.80791
101150.55097,100465.23997,99715.51458,98824.65846,97771.09063,96525.89907,95052.46175,93309.46305,91251.99663,88830.24670,85989.87668,82673.71660,78822.91294,74377.43720,69284.98682,63803.58635,58464.26350,53505.35190,48901.21352,44625.11662,40650.72767,36955.77967,33524.87056,30344.02947,27399.10742,24675.47633,22162.18891,19855.21444,17758.06527,15873.68402,14189.88524,12684.77952,298.43599,298.43599,298.72516,300.99781,303.80812,305.59914,306.32685,306.81392,307.11764,307.26307,307.59917,308.16886,309.04563,309.56102,309.99895,311.93023,315.49330,319.19572,322.25197,325.12100,326.97318,328.77362,330.47132,332.26719,333.78280,335.10981,336.87504,340.52992,347.96500,359.37692,371.28746,371.28746,81.37175,0.50000,2.00000,4.00000,6.50000,10.00000,29.83445,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.62778,298.88088,298.60515,298.48159,298.36695,298.14869,297.92232,100988.20924,100970.85173,100947.70839,100915.14700,100779.07912,100548.92282,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.31710,48.80790
101169.12286,100483.42560,99733.46242,98842.55733,97788.87341,96543.47473,95069.68492,93326.21532,91268.28064,88845.96121,86004.89275,82687.80105,78835.97715,74389.42834,69295.79785,63813.09368,58472.57847,53512.65025,48907.57761,44630.49135,40655.30644,36959.70105,33528.09853,30346.69012,27401.30640,24677.24308,22163.53095,19856.10639,17758.54402,15873.90761,14189.94029,12684.66834,298.33052,298.33052,298.75894,301.03662,303.76878,305.59729,306.28159,306.81538,307.12069,307.26770,307.59458,308.14992,309.02638,309.54678,309.99275,311.92173,315.48833,319.20328,322.24566,325.10366,326.98855,328.76518,330.46705,332.27044,333.78956,335.10781,336.85819,340.48500,347.94259,359.39002,371.28692,371.28692,79.72760,0.50000,2.00000,4.00000,6.50000,10.00000,29.83608,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.73500,298.98607,298.64701,298.48279,298.32654,298.07626,297.83831,101008.56674,100991.20082,100968.04626,100934.84840,100798.08758,100567.80711,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.32563,48.80789
101308.09032,100620.82661,99868.96860,98975.85954,97919.80627,96671.73958,95194.96060,93448.12031,91386.33931,88959.54760,86113.48020,82790.54876,78931.92133,74477.79069,69375.48474,63883.31956,58533.67387,53565.57450,48953.20966,44669.45383,40688.39489,36987.64180,33551.30155,30365.67303,27416.58870,24689.23467,22172.58138,19862.51896,17762.58459,15876.00459,14190.56871,12684.06608,298.18021,298.18021,298.45743,300.86708,303.64492,305.51010,306.21435,306.78672,307.11565,307.26770,307.61082,308.13253,308.98730,309.51287,309.97473,311.89876,315.46791,319.16365,322.23029,325.05678,326.99987,328.76016,330.44893,332.26365,333.78372,335.09927,336.84924,340.46051,347.87755,359.39035,371.30735,371.30735,67.72679,0.50000,2.00000,4.00000,6.50000,10.00000,29.85890,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,7.05556,299.01567,298.68065,298.49705,298.33441,298.19037,297.83600,101128.48325,101111.09291,101087.90579,101058.92188,101018.34442,100706.31006,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.33416,48.80788
101380.77497,100692.61741,99939.82973,99046.06604,97989.13387,96739.59581,95261.16624,93512.51689,91448.72580,89019.54753,86170.81785,82844.74168,78982.46617,74524.35709,69417.51260,63920.41007,58565.83818,53593.48204,48977.38631,44690.04160,40705.87368,37002.40051,33563.58042,30375.71430,27424.67731,24695.59565,22177.38801,19865.91953,17764.71705,15877.09527,14190.87042,12683.72135,298.06706,298.06706,298.39504,301.14422,303.67022,305.50967,306.20203,306.78248,307.11390,307.25676,307.62270,308.11567,308.98603,309.51273,309.96826,311.87273,315.40944,319.18054,322.21484,325.03447,326.99364,328.76706,330.44518,332.25751,333.78233,335.09845,336.85293,340.45842,347.86324,359.37948,371.31265,371.31265,61.40097,0.50000,2.00000,4.00000,6.50000,10.00000,29.87157,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,7.81000,298.79950,298.50541,298.37607,298.27100,298.15038,297.79835,101210.10856,101192.70326,101169.49619,101140.48735,101099.87498,100778.67089,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.34268,48.80787
101179.53211,100492.97585,99742.27192,98851.63287,97798.71009,96553.46112,95079.38529,93335.60703,91277.57600,88854.90345,86013.43408,82695.64467,78842.99330,74395.83196,69301.53746,63818.14810,58476.75788,53516.70673,48911.50442,44633.52790,40657.93162,36962.08486,33530.07376,30348.30202,27402.71116,24678.45031,22164.48299,19856.73244,17758.74083,15873.84204,14189.85518,12684.50081,297.97125,297.97125,298.54713,301.55129,303.99268,305.66954,306.25047,306.85132,307.15819,307.27376,307.62463,308.11107,309.00158,309.53016,309.97591,311.88127,315.43094,319.30450,322.20585,325.07667,327.01327,328.77541,330.45453,332.27412,333.80629,335.11385,336.86160,340.47182,347.88451,359.40100,371.31238,371.31238,78.82451,0.50000,2.00000,4.00000,6.50000,10.00000,29.83388,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,9.50444,298.64479,298.34378,298.20671,298.05979,297.81499,297.57763,101027.88353,101010.49989,100987.32170,100949.63139,100808.28097,100577.78257,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.35121,48.80786
101164.78650,100478.18827,99727.53809,98836.69661,97783.51573,96538.50171,95064.85385,93321.54790,91264.07141,88841.96184,86000.97570,82683.73223,78831.85309,74385.55463,69292.21190,63809.84917,58469.50362,53510.70528,48906.41779,44629.08886,40654.21212,36959.00609,33527.50040,30346.18904,27401.05547,24677.19768,22163.56792,19856.06421,17758.22779,15873.50587,14189.72372,12684.51473,297.88902,297.88902,298.52860,301.19540,303.80984,305.63394,306.22187,306.85509,307.16452,307.27768,307.61417,308.10204,309.00849,309.57840,309.98545,311.89220,315.47854,319.33264,322.18832,325.08099,327.02613,328.77580,330.44734,332.27683,333.81328,335.11679,336.86207,340.44888,347.85516,359.40661,371.31926,371.31926,80.19740,0.50000,2.00000,4.00000,6.50000,10.00000,29.83515,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,11.37833,298.62705,298.29374,298.15125,297.96206,297.69953,297.45918,101033.67849,101016.29049,100993.10648,100944.54564,100792.29373,100561.72757,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.35974,48.80785
101319.73364,100631.48264,99878.81188,98985.44460,97929.34234,96680.98423,95203.84887,93456.77632,91394.95425,88967.92070,86121.26094,82797.45817,78938.17795,74483.55044,69380.61279,63887.76580,58537.27339,53569.42994,48956.99605,44672.37017,40690.97335,36989.98602,33553.25035,30367.25133,27418.00092,24690.49795,22173.60733,19863.17896,17762.74014,15875.86354,14190.40318,12683.82938,297.76218,297.76218,298.25925,300.95986,303.62281,305.46547,306.18896,306.80232,307.15779,307.28133,307.59972,308.07867,309.00414,309.61428,309.99599,311.87081,315.45885,319.28334,322.16818,325.04449,327.01376,328.76956,330.43123,332.26649,333.81195,335.11117,336.85183,340.42458,347.81084,359.39089,371.32376,371.32376,66.87500,0.50000,2.00000,4.00000,6.50000,10.00000,29.86104,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.19444,298.26697,298.04494,297.93216,297.82865,297.60474,297.37034,101151.21209,101133.79191,101110.56501,101080.40230,100946.25648,100715.06335,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.36826,48.80784
101360.62131,100671.93481,99918.82653,99024.98242,97968.23805,96719.00445,95240.88732,93492.76705,91429.74649,89001.38870,86153.17217,82827.62525,78966.37841,74509.49567,69404.04520,63908.38656,58555.17567,53585.04011,48970.50124,44683.94622,40700.79711,36998.26145,33560.16219,30372.92061,27422.57761,24694.10517,22176.33682,19865.09949,17763.91359,15876.43953,14190.54321,12683.61015,297.72385,297.72385,298.26644,300.98084,303.61868,305.42953,306.18525,306.79350,307.15724,307.28655,307.59279,308.08808,308.99341,309.61977,309.99596,311.84658,315.45363,319.28188,322.16689,325.03885,327.00846,328.77445,330.42793,332.26850,333.81529,335.10883,336.85059,340.41363,347.79367,359.38506,371.33026,371.33026,63.33769,0.50000,2.00000,4.00000,6.50000,10.00000,29.86909,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,10.05333,298.51431,298.16879,298.01936,297.84928,297.58495,297.34206,101213.60585,101196.17663,101172.93766,101131.95962,100986.91328,100755.53771,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.37679,48.80782
101481.55015,100791.54616,100036.89631,99140.74013,98081.33208,96829.47991,95348.66829,93597.71578,91531.41968,89099.32097,86246.68920,82916.07035,79049.11086,74585.67667,69472.87176,63969.01910,58607.81630,53630.67323,49009.86386,44717.65761,40729.42496,37022.32325,33580.20603,30389.34745,27435.76721,24704.45284,22184.15422,19870.61100,17767.39363,15878.26281,14191.05480,12683.06293,297.61144,297.61144,298.03676,300.47240,303.33039,305.23845,306.12353,306.76933,307.14879,307.28798,307.57500,308.09179,308.97550,309.61673,309.99190,311.78405,315.42272,319.25675,322.14902,325.03421,326.98959,328.76191,330.42403,332.25618,333.80551,335.10280,336.83333,340.36850,347.76225,359.37598,371.33109,371.33109,52.98997,0.50000,2.00000,4.00000,6.50000,10.00000,29.88422,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.41111,298.33696,298.03159,297.89290,297.76667,297.51741,297.27541,101314.86949,101297.41521,101274.14285,101242.66051,101106.90159,100875.07605,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.38532,48.80781
